category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
3,문이 닫혔다 열리면 사진을 5초 단위로 찍어줘.,"{""name"": ""CaptureAfterDoorClosedAndOpened"", ""cron"": """",  ""period"": 100,  ""code"": ""if ((#DoorLock).doorControl_door == \""closed\"") {\n  wait until((#DoorLock).doorControl_door == \""open\"")\n  loop {\n    (#Camera).camera_take()\n    (#Clock).clock_delay(5000)\n  }\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 100, 'code': 'doorOpened := false\nif ((#DoorLock).doorControl_door == ""open"") {\n  if (doorOpened == false) {\n    doorOpened = true\n    (#Camera).camera_take()\n  }\n} else {\n  doorOpened = false\n}'}, {'name': 'Scenario2', 'cron': '', 'period': 5000, 'code': 'wait until(doorOpened)\n(#Camera).camera_take()'}]",0.5,"The generated code attempts to capture an image when the door is opened, using a flag to track state, while the ground truth waits for the door to close and then open before capturing images in a loop."
3,불이 30분이상 켜져있으면 알림을 울려줘.,"{""name"": ""LightOnTooLongAlert"",  ""cron"": """",
  ""period"": -1,  ""code"": ""wait until((#Light).switch_switch == \""on\"")\n(#Clock).clock_delay(1800000)\nif ((#Light).switch_switch == \""on\"") {\n  (#Alarm).alarm_siren()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 10000, 'code': 'lastSwitchOnTime := 0\nif ((#Light).switch_switch == ""on"") {\n  lastSwitchOnTime = (#Clock).clock_timestamp\n}\nif ((#Clock).clock_timestamp - lastSwitchOnTime >= 1800) {\n  (#Alarm).alarm_siren()\n}'}]",0.6,"The generated code uses timestamps to check if the light has been on for too long, while the ground truth uses a delay. Both trigger an alarm if the light remains on."
3,창문이 닫혀있다가 열리면 알림을 울려줘.,"{""name"": ""WindowIsClosedThenOpens"",  ""cron"": """",  ""period"": -1, ""code"": ""if ((#Window).windowControl_window == \""closed\"") {\n  wait until((#Window).windowControl_window == \""open\"")\n  (#Alarm).alarm_siren()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Window).windowControl_window == ""closed"") {\n  (#Speaker).mediaPlayback_speak(""Window is closed"")\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'wait until((#Window).windowControl_window == ""open"")\n(#Alarm).alarm_siren()'}]",0.4,"The generated code announces when the window is closed and triggers an alarm when it opens, while the ground truth waits for the window to open after being closed to trigger an alarm."
9,"주소록에서 나를 제외한 모든 사람에게 이메일로 내 생일을 알려주는 내용으로 메일을 보내줘. 제목은 ""생일 알림"", 내용은 ""제 생일은 ~입니다""로 보내줘.","{""name"": ""BirthdayNotification"", ""cron"": """", ""period"": -1, ""code"": ""(#EmailProvider).emailProvider_sendMail(\""honggd@test.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")\n(#EmailProvider).emailProvider_sendMail(\""kim@example.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")\n(#EmailProvider).emailProvider_sendMail(\""jangbogo@naver.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'my_email := ""abcd1234@test.com""\nfor person in #ContactSensor {\n  if (person.email != my_email) {\n    (#EmailProvider).emailProvider_sendMail(\n      toAddress: person.email,\n      title: ""Happy Birthday!"",\n      text: ""Dear "" + person.name + "",\\n\\nWishing you a wonderful birthday! May this special day bring you joy, happiness, and all your dreams come true.\\n\\nBest regards,\\nYour Name""\n    )\n  }\n}'}]",0.2,"The generated code sends personalized birthday emails to contacts, while the ground truth sends a fixed birthday reminder to specific emails. The purposes and logic differ significantly."
9,"매년 내 생일이 되면 아침 9시에 ""생일 축하합니다"" 노래를 불러 줘.","{""name"": ""BirthdayGreeting"",
  ""cron"": ""0 9 3 3 *"",
  ""period"": 0,
  ""code"": ""(#Speaker).mediaPlayback_speak(\""생일 축하합니다\"")""
}","[{'name': 'Scenario1', 'cron': '0 9 3 * *', 'period': -1, 'code': '(#Speaker).mediaPlayback_speak(""Happy Birthday"")'}, {'name': 'Scenario2', 'cron': '0 9 15 * *', 'period': -1, 'code': '(#Speaker).mediaPlayback_speak(""Happy Birthday"")'}, {'name': 'Scenario3', 'cron': '0 9 25 * *', 'period': -1, 'code': '(#Speaker).mediaPlayback_speak(""Happy Birthday"")'}, {'name': 'Scenario4', 'cron': '0 9 10 * *', 'period': -1, 'code': '(#Speaker).mediaPlayback_speak(""Happy Birthday"")'}]",0.3,"The generated code schedules birthday greetings on different days, while the ground truth schedules a greeting on a specific date with a different message. The cron schedules and messages differ."
9,"알림이 울리면, 나와 홍길동에게 제목은 알림 발생, 내용은 알림이 울렸습니다라고 작성해서 메일을 보내줘. ","{""name"": ""AlarmAlertEmail"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Alarm).alarm_alarm == ""siren"")\n(#EmailProvider).emailProvider_sendMailWithFile(""abcd1234@test.com"", ""Alert Triggered"", ""The alarm has turned on."")\n(#EmailProvider).emailProvider_sendMailWithFile(""honggd@test.com"", ""Alert Triggered"", ""The alarm has turned on."")""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until((#Alarm).alarm_alarm == ""both"")\n(#EmailProvider).emailProvider_sendMail(""abcd1234@test.com"", ""Alert Triggered"", ""The alarm has turned on."")\n(#EmailProvider).emailProvider_sendMail(""honggd@test.com"", ""Alert Triggered"", ""The alarm has turned on."")'}]",0.7,"Both codes send emails when the alarm is triggered, but the generated code waits for 'both' alarm state, while the ground truth waits for 'siren'. The email sending method also differs."
9,"낙상 감지 센서에서 낙상이 감지된 상태이면, 내 주변사람들에게 제목은 ""낙상 감지"", 내용은 ""제가 넘어졌습니다. 도와주세요""로 메일을 보내줘.","{""name"": ""AlertEmail"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#FallSensor).fallDetection_fall == ""detected"")
(#EmailProvider).emailProvider_sendMailWithFile(""honggd@test.com"", ""Fall Detected"", ""I have fallen. Please help me."")
(#EmailProvider).emailProvider_sendMailWithFile(""kim@example.com"", ""Fall Detected"", ""I have fallen. Please help me."")
(#EmailProvider).emailProvider_sendMailWithFile(""jangbogo@naver.com"", ""Fall Detected"", ""I have fallen. Please help me."")}""","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until(#FallDetector).fallDetection_fall == ""fall""\n(#EmailProvider).emailProvider_sendMail(\n  toAddress = ""abcd1234@test.com, honggd@test.com, kim@example.com, jangbogo@naver.com"",\n  title = ""Fall Detected"",\n  text = ""I have fallen. Please help me.""\n)'}]",0.6,"The generated code waits for a 'fall' event and sends a single email to multiple recipients, while the ground truth waits for 'detected' and sends separate emails with files attached."
3,비어있다가 누군가 감지되면 알림을 울려줘.,"{""name"": ""AlertOnPresenceAfterEmpty"", ""cron"": """", ""period"": -1, ""code"": ""if ((#PresenceSensor).presenceSensor_presence == \""not present\"") {\n  wait until ((#PresenceSensor).presenceSensor_presence == \""present\"") {\n    (#Alarm).alarm_siren()\n  }\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'presenceDetected := false\nif ((#PresenceSensor).presenceSensor_presence == ""not_present"") {\n  presenceDetected = false\n} else {\n  if (presenceDetected == false) {\n    (#Alarm).alarm_siren()\n    presenceDetected = true\n  }\n}'}, {'name': 'Scenario2', 'cron': '', 'period': -1, 'code': 'wait until((#PresenceSensor).presenceSensor_presence == ""present"")\n(#Alarm).alarm_siren()'}]",0.5,"The generated code uses a flag to track presence and trigger an alarm, while the ground truth waits for presence after absence to trigger an alarm. The logic and flow differ."
4,조명이 꺼져 있고 사람이 감지되면 3초 후 조명을 켜 줘.,"{""name"": ""LightOnIfPersonDetected"",
  ""cron"": """", ""period"": -1, ""code"": ""if ((#Light).switch_switch == \""off\"") and ((#PresenceSensor).presenceSensor_presence == \""present\"") {\n  (#clock).delay(3000)\n  (#Light).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((#Light).switch_switch == ""off"") and ((#MotionSensor).motionSensor_motion == ""active"") {\n  wait until(#MotionSensor).motionSensor_motion == ""inactive""\n  (#Light).switch_on()\n  (#Light).switchLevel_setLevel(100, 1000)\n}'}]",0.4,"The generated code waits for motion to become inactive before turning on the light, while the ground truth turns on the light after a delay if presence is detected. The sensors and logic differ."
4,문이 열려 있고 10초 이상 그대로면 알림을 울려 줘.,"{""name"": ""DoorOpenTooLongAlert"",
  ""cron"": """", ""period"": -1,  ""code"": ""if ((#Door).doorControl_door == \""open\"") {\n  (#Clock).clock_delay(10000)\n  if ((#Door).doorControl_door == \""open\"") {\n    (#Alarm).alarm_siren()\n  }\n}""
}","[{'name': 'Scenario1', 'cron': '', 'period': 100, 'code': 'doorOpenTime := 0\nif ((#DoorLock).doorControl_door == ""open"") {\n  doorOpenTime = doorOpenTime + 100\n  wait until(doorOpenTime >= 10000)\n  (#Alarm).alarm_siren()\n  doorOpenTime = 0\n} else {\n  doorOpenTime = 0\n}'}]",0.7,"Both codes trigger an alarm if the door is open for too long. The generated code uses a counter to track time, while the ground truth uses a clock delay. The logic is similar but implemented differently."
4,습도가 30% 이하로 떨어진 뒤 5초가 지나면 가습기를 켜 줘.,"{""name"": ""HumidityLowThenHumidifier"",
  ""cron"": """", ""period"": -1, ""code"": ""wait until((#HumiditySensor).relativeHumidityMeasurement_humidity <=30)\n(#Clock).clock_delay(5000)\n(#Humidifier).switch_on()""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until(#HumiditySensor).relativeHumidityMeasurement_humidity < 30.0\nwait until(#Clock).clock_delay(5000)\n(#Humidifier).switch_on()'}]",0.9,"Both codes wait for low humidity and a delay before turning on the humidifier. The condition uses '<' in the generated code and '<=' in the ground truth, which is a minor difference."
4,창문이 열린 후 5초 내에 조명이 켜져 있으면 조명을 켜 줘.,"{""name"": ""WindowOpenThenLight"",
  ""cron"": """", ""period"": -1, ""code"": ""wait until((#Window).windowControl_window == \""open\"")\n(#Clock).clock_delay(5000)\nif ((#Light).switch_switch == \""on\"") {\n (#Light).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'windowOpened := false\nif ((#Window).windowControl_window == ""open"") {\n  windowOpened = true\n  wait until(windowOpened == false)\n  (#Light).switch_on()\n}'}]",0.5,"The generated code uses a flag to track window state and turn on the light, while the ground truth waits for a delay after the window opens. The logic and flow differ."
4,"5초마다 움직임을 감지하고, 감지되면 2초 대기 후 알람을 울려 줘.","{""name"": ""MotionDetectedAlarm"", ""cron"": """", ""period"": 5000, ""code"": ""if ((#MotionSensor).motionSensor_motion == \""active\"") {\n  (#clock).delay(2000)\n  (#Alarm).alarm_siren()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 5000, 'code': 'if ((#MotionSensor).motionSensor_motion == ""active"") {\n  wait until(#Clock).clock_delay(2000)\n  (#Alarm).alarm_siren()\n}'}]",0.95,"Both codes trigger an alarm after detecting motion and waiting for 2 seconds. The generated code uses 'wait until' with a delay, while the ground truth uses a direct delay call."
