index,category_analysis,command,GT,generated_code
445,3,비가 오는데 창문이 열려있으면 창문을 닫아줘.,"{""name"": ""CloseWindowWhenRaining"",  ""cron"": """", ""period"": -1, ""code"": ""rain = (#WeatherProvider).weatherProvider_weather\nif (rain == \""rain\"") and ((#Window).windowControl_window == \""open\"") {\n  (#Window).windowControl_close()\n}""}","{""name"": ""Scenario1"", ""cron"": ""\nperiod = -1\nif ((#WeatherProvider).weatherCondition == "", ""period"": -1, ""code"": ""if ((#WeatherProvider).weatherCondition == \""rain\"" and (#Window).windowControl_window == \""open\"") {\n(#Window).windowControl_close()\n}""}"
446,3,문이 열렸다 닫히면 알림을 울려줘.,"{""name"": ""DoorClosedAlert"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#DoorLock).doorControl_door == \""open\"")\nwait until((#DoorLock).doorControl_door == \""closed\"")\n(#Alarm).alarm_siren()""}","{""name"": ""DoorAlertScenario"", ""cron"": ""\nperiod = 100\ndoorOpened := false\n\nif ((#Door).doorControl_door == "", ""period"": -1, ""code"": ""doorOpened := false\n\nif ((#Door).doorControl_door == \""open\"") {\nif (doorOpened == false) {\ndoorOpened = true\n}\n} else if ((#Door).doorControl_door == \""closed\"") {\nif (doorOpened == true) {\n(#Alarm).alarm_siren()\ndoorOpened = false\n}\n}""}"
447,3,문이 닫혔다 열리면 사진을 5초 단위로 찍어줘.,"{""name"": ""CaptureAfterDoorClosedAndOpened"", ""cron"": """",  ""period"": 100,  ""code"": ""if ((#DoorLock).doorControl_door == \""closed\"") {\n  wait until((#DoorLock).doorControl_door == \""open\"")\n  loop {\n    (#Camera).camera_take()\n    (#Clock).clock_delay(5000)\n  }\n}""}","{""name"": ""PhotoCaptureOnDoorOpen"", ""cron"": ""\nperiod = 5000\nwait until ((#Door).doorControl_door == "", ""period"": -1, ""code"": ""wait until ((#Door).doorControl_door == \""open\"")\n(#Camera).camera_takePhoto()""}"
448,3,불이 30분이상 켜져있으면 알림을 울려줘.,"{""name"": ""LightOnTooLongAlert"",  ""cron"": """",
  ""period"": -1,  ""code"": ""wait until((#Light).switch_switch == \""on\"")\n(#Clock).clock_delay(1800000)\nif ((#Light).switch_switch == \""on\"") {\n  (#Alarm).alarm_siren()\n}""}","{""name"": ""Scenario1"", ""cron"": ""\nperiod = 60000\nlightOnDuration := 0\n\nif ((#Light).switch_switch == "", ""period"": -1, ""code"": ""lightOnDuration := 0\n\nif ((#Light).switch_switch == \""on\"") {\nlightOnDuration = lightOnDuration + 60000\nif (lightOnDuration >= 1800000) {\n(#Alarm).alarm_siren()\nbreak\n}\n} else {\nlightOnDuration = 0\n}""}"
449,3,창문이 닫혀있다가 열리면 알림을 울려줘.,"{""name"": ""WindowIsClosedThenOpens"",  ""cron"": """",  ""period"": -1, ""code"": ""if ((#Window).windowControl_window == \""closed\"") {\n  wait until((#Window).windowControl_window == \""open\"")\n  (#Alarm).alarm_siren()\n}""}","{""name"": ""Scenario1"", ""cron"": ""\nperiod = 100\nif ((#Window).windowControl_window == "", ""period"": -1, ""code"": ""if ((#Window).windowControl_window == \""closed\"") {\nwait until ((#Window).windowControl_window == \""open\"")\n(#Alarm).alarm_siren()\n}""}"
450,9,"주소록에서 나를 제외한 모든 사람에게 이메일로 내 생일을 알려주는 내용으로 메일을 보내줘. 제목은 ""생일 알림"", 내용은 ""제 생일은 ~입니다""로 보내줘.","{""name"": ""BirthdayNotification"", ""cron"": """", ""period"": -1, ""code"": ""(#EmailProvider).emailProvider_sendMail(\""honggd@test.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")\n(#EmailProvider).emailProvider_sendMail(\""kim@example.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")\n(#EmailProvider).emailProvider_sendMail(\""jangbogo@naver.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")""}","{""name"": ""BirthdayNotification"", ""cron"": ""\nperiod = -1\n\nif ((#Clock).currentDate == "", ""period"": -1, ""code"": ""if ((#Clock).currentDate == \""2025-03-03\"") {\n(#EmailProvider).sendEmail(\""honggd@test.com\"", \""Happy Birthday!\"", \""It's my birthday today!\"")\n(#EmailProvider).sendEmail(\""kim@example.com\"", \""Happy Birthday!\"", \""It's my birthday today!\"")\n(#EmailProvider).sendEmail(\""jangbogo@naver.com\"", \""Happy Birthday!\"", \""It's my birthday today!\"")\n}""}"
451,9,"매년 내 생일이 되면 아침 9시에 ""생일 축하합니다"" 노래를 불러 줘.","{""name"": ""BirthdayGreeting"",
  ""cron"": ""0 9 3 3 *"",
  ""period"": 0,
  ""code"": ""(#Speaker).mediaPlayback_speak(\""생일 축하합니다\"")""
}","{""name"": ""BirthdayGreeting"", ""cron"": ""0 9 3 3 *"", ""period"": -1, ""code"": ""(#Speaker).mediaPlayback_speak(\""Happy Birthday\"")""}"
452,9,"알림이 울리면, 나와 홍길동에게 제목은 알림 발생, 내용은 알림이 울렸습니다라고 작성해서 메일을 보내줘. ","{""name"": ""AlarmAlertEmail"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Alarm).alarm_alarm == ""siren"")\n(#EmailProvider).emailProvider_sendMailWithFile(""abcd1234@test.com"", ""Alert Triggered"", ""The alarm has turned on."")\n(#EmailProvider).emailProvider_sendMailWithFile(""honggd@test.com"", ""Alert Triggered"", ""The alarm has turned on."")""}","{""name"": ""Scenario1"", ""cron"": ""\nperiod = -1\nwait until((#Alarm).switch_switch == "", ""period"": -1, ""code"": ""wait until((#Alarm).switch_switch == \""on\"")\n(#EmailProvider).email_send(\""abcd1234@test.com\"", \""Alert Triggered\"", \""The alarm has turned on.\"")\n(#EmailProvider).email_send(\""honggd@test.com\"", \""Alert Triggered\"", \""The alarm has turned on.\"")""}"
453,9,"낙상 감지 센서에서 낙상이 감지된 상태이면, 내 주변사람들에게 제목은 ""낙상 감지"", 내용은 ""제가 넘어졌습니다. 도와주세요""로 메일을 보내줘.","{""name"": ""AlertEmail"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#FallSensor).fallDetection_fall == ""detected"")
(#EmailProvider).emailProvider_sendMailWithFile(""honggd@test.com"", ""Fall Detected"", ""I have fallen. Please help me."")
(#EmailProvider).emailProvider_sendMailWithFile(""kim@example.com"", ""Fall Detected"", ""I have fallen. Please help me."")
(#EmailProvider).emailProvider_sendMailWithFile(""jangbogo@naver.com"", ""Fall Detected"", ""I have fallen. Please help me."")}""","{""name"": ""FallDetectionAlert"", ""cron"": ""\nperiod = 100\ntriggered := false\nif ((#FallDetector).fallDetected == true) {\n  if (triggered == false) {\n    (#EmailProvider).email_send("", ""period"": -1, ""code"": ""triggered := false\nif ((#FallDetector).fallDetected == true) {\nif (triggered == false) {\n(#EmailProvider).email_send(\""abcd1234@test.com\"", \""Fall Detected\"", \""I have fallen. Please help me.\"")\n(#EmailProvider).email_send(\""honggd@test.com\"", \""Fall Detected\"", \""I have fallen. Please help me.\"")\n(#EmailProvider).email_send(\""kim@example.com\"", \""Fall Detected\"", \""I have fallen. Please help me.\"")\n(#EmailProvider).email_send(\""jangbogo@naver.com\"", \""Fall Detected\"", \""I have fallen. Please help me.\"")\ntriggered = true\n}\n} else {\ntriggered = false\n}""}"
450,3,비어있다가 누군가 감지되면 알림을 울려줘.,"{""name"": ""AlertOnPresenceAfterEmpty"", ""cron"": """", ""period"": -1, ""code"": ""if ((#PresenceSensor).presenceSensor_presence == \""not present\"") {\n  wait until ((#PresenceSensor).presenceSensor_presence == \""present\"") {\n    (#Alarm).alarm_siren()\n  }\n}""}","{""name"": ""Scenario1"", ""cron"": ""\nperiod = 100\nwasEmpty := true\nif ((#PresenceSensor).presenceSensor_presence == false) {\n  wasEmpty = true\n} else {\n  if (wasEmpty == true) {\n    (#Alarm).alarm_siren()\n    wasEmpty = false\n  }\n}"", ""period"": -1, ""code"": ""wasEmpty := true\nif ((#PresenceSensor).presenceSensor_presence == false) {\nwasEmpty = true\n} else {\nif (wasEmpty == true) {\n(#Alarm).alarm_siren()\nwasEmpty = false\n}\n}""}"
455,4,조명이 꺼져 있고 사람이 감지되면 3초 후 조명을 켜 줘.,"{""name"": ""LightOnIfPersonDetected"",
  ""cron"": """", ""period"": -1, ""code"": ""if ((#Light).switch_switch == \""off\"") and ((#PresenceSensor).presenceSensor_presence == \""present\"") {\n  (#clock).delay(3000)\n  (#Light).switch_on()\n}""}","{""name"": ""Scenario1"", ""cron"": ""\nperiod = 100\nif (((#Light).switch_switch == "", ""period"": -1, ""code"": ""if (((#Light).switch_switch == \""off\"") and ((#PresenceSensor).presenceSensor_presence == true)) {\n(#Clock).clock_delay(3000)\n(#Light).switch_on()\n}""}"
456,4,문이 열려 있고 10초 이상 그대로면 알림을 울려 줘.,"{""name"": ""DoorOpenTooLongAlert"",
  ""cron"": """", ""period"": -1,  ""code"": ""if ((#Door).doorControl_door == \""open\"") {\n  (#Clock).clock_delay(10000)\n  if ((#Door).doorControl_door == \""open\"") {\n    (#Alarm).alarm_siren()\n  }\n}""
}","{""name"": ""Scenario1"", ""cron"": ""\nperiod = 100\ndoorOpenTime := 0\n\nif ((#Door).doorControl_door == "", ""period"": -1, ""code"": ""doorOpenTime := 0\n\nif ((#Door).doorControl_door == \""open\"") {\ndoorOpenTime = doorOpenTime + 100\nif (doorOpenTime > 10000) {\n(#Alarm).alarm_siren()\n}\n} else {\ndoorOpenTime = 0\n}""}"
457,4,습도가 30% 이하로 떨어진 뒤 5초가 지나면 가습기를 켜 줘.,"{""name"": ""HumidityLowThenHumidifier"",
  ""cron"": """", ""period"": -1, ""code"": ""wait until((#HumiditySensor).relativeHumidityMeasurement_humidity <=30)\n(#Clock).clock_delay(5000)\n(#Humidifier).switch_on()""}","{""name"": ""Scenario1"", ""cron"": ""\nperiod = -1\nwait until((#HumiditySensor).humidityMeasurement_humidity < 30.0)\n(#Clock).clock_delay(5000)\n(#Humidifier).switch_on()"", ""period"": -1, ""code"": ""wait until((#HumiditySensor).humidityMeasurement_humidity < 30.0)\n(#Clock).clock_delay(5000)\n(#Humidifier).switch_on()""}"
458,4,창문이 열린 후 5초 내에 조명이 켜져 있으면 조명을 켜 줘.,"{""name"": ""WindowOpenThenLight"",
  ""cron"": """", ""period"": -1, ""code"": ""wait until((#Window).windowControl_window == \""open\"")\n(#Clock).clock_delay(5000)\nif ((#Light).switch_switch == \""on\"") {\n (#Light).switch_on()\n}""}","{""name"": ""Scenario1"", ""cron"": ""\nperiod = 5000\nwindowOpened := false\nlightOn := false\n\nif ((#Window).contactSensor_contact == "", ""period"": -1, ""code"": ""windowOpened := false\nlightOn := false\n\nif ((#Window).contactSensor_contact == \""open\"") {\nwindowOpened = true\n}\n\nif ((#Light).switch_switch == \""on\"") {\nlightOn = true\n}\n\nif ((windowOpened == true) and (lightOn == true)) {\n(#Light).switch_on()\nwindowOpened = false\nlightOn = false\n}""}"
459,4,"5초마다 움직임을 감지하고, 감지되면 2초 대기 후 알람을 울려 줘.","{""name"": ""MotionDetectedAlarm"", ""cron"": """", ""period"": 5000, ""code"": ""if ((#MotionSensor).motionSensor_motion == \""active\"") {\n  (#clock).delay(2000)\n  (#Alarm).alarm_siren()\n}""}","{""name"": ""MotionDetectionAlarm"", ""cron"": ""\nperiod = 5000\nif ((#MotionSensor).motionSensor_motion == true) {\n  (#Clock).clock_delay(2000)\n  (#Alarm).alarm_siren()\n}"", ""period"": -1, ""code"": ""if ((#MotionSensor).motionSensor_motion == true) {\n(#Clock).clock_delay(2000)\n(#Alarm).alarm_siren()\n}""}"
