category_analysis,command,GT,generated_code,cloud_similarity_gpt4o,explanation
8,홀수 태그가 붙은 창문이 하나라도 열려 있으면 홀수 블라인드를 닫아 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if (any(#Odd #Window).windowControl_window == \""open\"") {\n  (#Odd #Blind).blind_close()\n}""}","[{'name': 'CloseOddBlindsWhenOddWindowsOpen', 'cron': '', 'period': -1, 'code': 'if (any(#Odd #Window).windowControl_window == ""open"") {\n  all(#Odd #Blind).blind_close()\n}'}]",0.95,"The generated code uses 'all' for device control, while the ground truth uses direct reference. The action is otherwise identical."
8,상단부에 있는 조명과 커튼이 모두 꺼져 있으면 스피커를 켜 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Upper #Light).switch_switch == \""off\"") and (all(#Curtain).curtain_curtain == \""closed\"")) {\n  (#Speaker).switch_on()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((all(#Upper #Light).switch_switch == ""off"") and (all(#Upper #Curtain).curtain_curtain == ""closed"")) {\n  all(#Upper #Speaker).switch_on()\n}'}]",0.9,"The generated code uses 'all' for device control, while the ground truth uses direct reference. The logic is otherwise similar."
8,그룹2번의 습도가 모두 80을 초과하면 관개장치를 꺼 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until(all(#Group2 #HumiditySensor).relativeHumidityMeasurement_humidity > 80) {\n  (#Group2 #Irrigator).switch_off()\n}""}","[{'name': 'TurnOffIrrigationWhenHumidityHigh', 'cron': '', 'period': 1000, 'code': 'if ((all(#Group1).relativeHumidityMeasurement_humidity > 80.0) and (all(#Group2).relativeHumidityMeasurement_humidity > 80.0)) {\n  all(#Irrigator).switch_off()\n}'}]",0.6,"The generated code uses a direct if condition, while the ground truth uses a wait until construct for the same action."
8,홀수 태그의 커튼이 열려 있고 상단부 조명이 꺼져 있으면 창문을 열어 줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((#Odd #Curtain).curtain_curtain == \""open\"") and (all(#Upper #Light).switch_switch == \""off\"")) {\n  (#Window).windowControl_open()\n}""}","[{'name': 'OpenWindowIfCurtainOpenAndTopLightOff', 'cron': '', 'period': -1, 'code': 'if ((#Curtain #Odd).curtain_curtain == ""open"") and ((#Light #Upper).switch_switch == ""off"") {\n  (#Window).windowControl_open()\n}'}]",0.9,"The generated code and ground truth have different ordering of tags in the condition, but the logic is equivalent."
8,거실 불을 모두 켜줘,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#Livingroom #Light).switch_on()""}","[{'name': 'TurnOnLivingRoomLights', 'cron': '', 'period': -1, 'code': 'all(#Livingroom #Light).switch_on()'}]",1.0,
8,하우스A 모두 닫아줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#SectorA).blind_close()""}","[{'name': 'CloseAllHouseA', 'cron': '', 'period': -1, 'code': 'all(#SectorA #Blind).blind_close()'}]",0.95,"The generated code uses 'all' for device control, while the ground truth uses direct reference. The action is otherwise identical."
8,그룹1번 태그 모두 꺼줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""all(#Group1).switch_off()\n
all(#Group1).alarm_off()""}","[{'name': 'TurnOffAllGroup1', 'cron': '', 'period': -1, 'code': 'all(#Group1).switch_off()'}]",0.5,"The generated code only switches off the group, while the ground truth also turns off alarms."
8,상단부가 모두 꺼져있거나 닫혀있으면 모두 꺼줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""if ((all(#Upper).switch_switch == \""off\"") and (all(#Upper).curtain_curtain == \""closed\"")) {\n  (#Upper).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if ((all(#Upper).switch_switch == ""off"") or (all(#Upper).curtain_curtain == ""closed"")) {\n  all(#Upper).switch_off()\n}'}]",0.7,"The generated code uses 'or' in the condition, while the ground truth uses 'and'. This changes the logic significantly."
8,그룹2번이 하나라도 80을 초과하면 그룹2번은 꺼줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""wait until(any(#Group2).relativeHumidityMeasurement_humidity > 80) {\n  (#Group2).switch_off()\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'if (any(#Group2).relativeHumidityMeasurement_humidity > 80.0) {\n  all(#Group2).switch_off()\n}'}]",0.7,"The generated code uses an 'if' statement to check humidity and switch off devices, while the ground truth uses a 'wait until' construct. This results in different control flow behavior."
1,알람의 사이렌과 경광등을 모두 켜줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#Alarm).alarm_off()\n
(#Siren).sirenMode_setSirenMode(\""off\"")""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'all(#Alarm).alarm_both()'}]",0.0,"The generated code activates alarms, whereas the ground truth deactivates them. The actions are semantically opposite."
9,가장 최근에 찍은 사진을 홍길동 이메일로 제목 '사진'과 내용 '사진입니다.'로 보내줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""latest_photo = (#Camera).camera_image\n(#EmailProvider).emailProvider_sendMailWithFile(\""honggd@test.com\"", \""Photo\"", \""This is a photo.\"", latest_photo)""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'photo = (#Camera).camera_image\n(#EmailProvider).emailProvider_sendMailWithFile(""Hong Gil-dong"", ""Photo"", ""This is a photo"", photo)'}]",0.8,The generated code sends an email with a photo but uses a different recipient address. The core logic is similar but the target email differs.
9,가장 최근에 찍은 동영상을 첨부파일로 장보고 이메일로 제목 '동영상'과 내용 '동영상입니다.'로 보내줘,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""latest_video = (#Camera).camera_video\n(#EmailProvider).emailProvider_sendMailWithFile(\""jangbogo@naver.com\"", \""Video\"", \""This is a video.\"", latest_video)""}","[{'name': 'SendRecentVideoEmail', 'cron': '', 'period': -1, 'code': 'if ((#Camera).switch_switch == on) {\n  video = (#Camera).camera_video\n  if (video != null) {\n    (#EmailProvider).emailProvider_sendMailWithFile(""me"", ""Video"", ""This is a video."", video)\n  } else {\n    (#Speaker).mediaPlayback_speak(""전송할 수 있는 최근 동영상이 없습니다."")\n  }\n} else {\n  (#Speaker).mediaPlayback_speak(""카메라가 꺼져 있어 동영상을 전송할 수 없습니다."")\n}'}]",0.5,"The generated code includes conditional checks for camera status and video availability, while the ground truth directly sends the video without checks."
9,김무개 메일로 제목 '알림'과 내용 '긴급 상황입니다.'로 보내줘.,"{""name"": ""Scenario1"", ""cron"": """", ""period"": -1, ""code"": ""(#EmailProvider).emailProvider_sendMail(\""kim@example.com\"", \""Alert\"", \""This is an emergency.\"")""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': '(#EmailProvider).emailProvider_sendMail(""Kim"", ""Notification"", ""This is an emergency"")'}]",0.7,"The generated code sends an email with a different recipient and subject line, but the intent of sending an emergency notification is similar."
3,비가 오는데 창문이 열려있으면 창문을 닫아줘.,"{""name"": ""CloseWindowWhenRaining"",  ""cron"": """", ""period"": -1, ""code"": ""rain = (#WeatherProvider).weatherProvider_weather\nif (rain == \""rain\"") and ((#Window).windowControl_window == \""open\"") {\n  (#Window).windowControl_close()\n}""}","[{'name': 'CloseWindowWhenRaining', 'cron': '', 'period': -1, 'code': 'if (((#WeatherProvider).weatherProvider_weather == ""rain"") and ((#Window).windowControl_window == ""open"")) {\n  (#Window).windowControl_close()\n}'}]",0.9,"Both codes perform the same logic of closing the window when it rains, but the ground truth assigns the weather condition to a variable first."
3,문이 열렸다 닫히면 알림을 울려줘.,"{""name"": ""DoorClosedAlert"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#DoorLock).doorControl_door == \""open\"")\nwait until((#DoorLock).doorControl_door == \""closed\"")\n(#Alarm).alarm_siren()""}","[{'name': 'DoorOpenCloseNotification', 'cron': '', 'period': 100, 'code': 'notifiedOpen := false\nnotifiedClose := false\nif ((#DoorLock).doorControl_door == open) {\n  if (notifiedOpen == false) {\n    (#Speaker).mediaPlayback_speak(""이제 문이 열렸습니다."")\n    notifiedOpen = true\n    notifiedClose = false\n  }\n} else if ((#DoorLock).doorControl_door == closed) {\n  if (notifiedClose == false) {\n    (#Speaker).mediaPlayback_speak(""이제 문이 닫힙니다."")\n    notifiedClose = true\n    notifiedOpen = false\n  }\n} else {\n  notifiedOpen = false\n  notifiedClose = false\n}'}]",0.4,"The generated code provides notifications for door state changes, while the ground truth waits for the door to open and close before triggering an alarm."
3,문이 닫혔다 열리면 사진을 5초 단위로 찍어줘.,"{""name"": ""CaptureAfterDoorClosedAndOpened"", ""cron"": """",  ""period"": 100,  ""code"": ""if ((#DoorLock).doorControl_door == \""closed\"") {\n  wait until((#DoorLock).doorControl_door == \""open\"")\n  loop {\n    (#Camera).camera_take()\n    (#Clock).clock_delay(5000)\n  }\n}""}","[{'name': 'DoorOpenCloseCamera', 'cron': '', 'period': 100, 'code': 'state := ""unknown""\ntimer := 0\nlastDoorState := ""unknown""\ndoorState = (#DoorLock).doorControl_door\nif ((doorState == ""closing"") or (doorState == ""open"") or (doorState == ""opening"") or (doorState == ""closed"")) {\n  if (doorState != lastDoorState) {\n    state = doorState\n    timer = 0\n    (#Camera).camera_take()\n  } else {\n    timer = timer + period\n    if (timer >= 5000) {\n      timer = 0\n      (#Camera).camera_take()\n    }\n  }\n  lastDoorState = doorState\n} else {\n  state = ""unknown""\n  lastDoorState = doorState\n  timer = 0\n}'}]",0.6,"The generated code takes a photo when the door state changes, while the ground truth waits for the door to open after being closed and then takes photos in a loop."
3,불이 30분이상 켜져있으면 알림을 울려줘.,"{""name"": ""LightOnTooLongAlert"",  ""cron"": """",
  ""period"": -1,  ""code"": ""wait until((#Light).switch_switch == \""on\"")\n(#Clock).clock_delay(1800000)\nif ((#Light).switch_switch == \""on\"") {\n  (#Alarm).alarm_siren()\n}""}","[{'name': 'LightOnNotification', 'cron': '', 'period': 10000, 'code': 'lightOnStartTime := 0\nnotificationPlayed := false\nif (any(#Light).switch_switch == ""on"") {\n  if (lightOnStartTime == 0) {\n    lightOnStartTime = (#Clock).clock_timestamp\n    notificationPlayed = false\n  }\n  elapsed := (#Clock).clock_timestamp - lightOnStartTime\n  if ((elapsed >= 1800000) and (notificationPlayed == false)) {\n    if (any(#Alarm)) {\n      all(#Alarm).alarm_siren()\n    } else if (any(#Siren)) {\n      all(#Siren).sirenMode_setSirenMode(\'siren\')\n    }\n    notificationPlayed = true\n  }\n} else {\n  lightOnStartTime = 0\n  notificationPlayed = false\n}'}]",0.8,"Both codes aim to trigger an alarm if the light remains on for 30 minutes, but the generated code uses a timestamp and elapsed time check, while the ground truth uses a wait and delay approach."
3,창문이 닫혀있다가 열리면 알림을 울려줘.,"{""name"": ""WindowIsClosedThenOpens"",  ""cron"": """",  ""period"": -1, ""code"": ""if ((#Window).windowControl_window == \""closed\"") {\n  wait until((#Window).windowControl_window == \""open\"")\n  (#Alarm).alarm_siren()\n}""}","[{'name': 'WindowOpenCloseNotification', 'cron': '', 'period': 100, 'code': 'windowClosed := false\nif ((#Window).windowControl_window == ""closed"") {\n  if (windowClosed == false) {\n    windowClosed = true\n  }\n} else {\n  if ((#Window).windowControl_window == ""open"" and windowClosed == true) {\n    (#Speaker).mediaPlayback_speak(""창을 닫았다가 열기"")\n    windowClosed = false\n  } else if ((#Window).windowControl_window != ""open"") {\n    windowClosed = false\n  }\n}'}]",0.5,"The generated code provides a notification when the window is closed and then opened, while the ground truth triggers an alarm in the same situation."
9,"주소록에서 나를 제외한 모든 사람에게 이메일로 내 생일을 알려주는 내용으로 메일을 보내줘. 제목은 ""생일 알림"", 내용은 ""제 생일은 ~입니다""로 보내줘.","{""name"": ""BirthdayNotification"", ""cron"": """", ""period"": -1, ""code"": ""(#EmailProvider).emailProvider_sendMail(\""honggd@test.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")\n(#EmailProvider).emailProvider_sendMail(\""kim@example.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")\n(#EmailProvider).emailProvider_sendMail(\""jangbogo@naver.com\"", \""Birthday Reminder\"", \""My birthday is 1991-03-03\"")""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': '(#EmailProvider).emailProvider_sendMail(""everyone_except_me@example.com"", ""Birthday reminder"", ""My birthday is on ."")'}]",0.3,"The generated code sends a birthday reminder to a generic email, while the ground truth sends detailed birthday reminders to specific emails."
9,"매년 내 생일이 되면 아침 9시에 ""생일 축하합니다"" 노래를 불러 줘.","{""name"": ""BirthdayGreeting"",
  ""cron"": ""0 9 3 3 *"",
  ""period"": 0,
  ""code"": ""(#Speaker).mediaPlayback_speak(\""생일 축하합니다\"")""
}","[{'name': 'BirthdaySong', 'cron': '0 9 16 6 *', 'period': -1, 'code': '(#Speaker).mediaPlayback_speak(""생일 축하"")'}]",0.6,"Both codes play a birthday message, but the cron schedules differ, and the message content is slightly different."
9,"알림이 울리면, 나와 홍길동에게 제목은 알림 발생, 내용은 알림이 울렸습니다라고 작성해서 메일을 보내줘. ","{""name"": ""AlarmAlertEmail"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#Alarm).alarm_alarm == ""siren"")\n(#EmailProvider).emailProvider_sendMailWithFile(""abcd1234@test.com"", ""Alert Triggered"", ""The alarm has turned on."")\n(#EmailProvider).emailProvider_sendMailWithFile(""honggd@test.com"", ""Alert Triggered"", ""The alarm has turned on."")""}","[{'name': 'Scenario1', 'cron': '', 'period': -1, 'code': 'wait until(any(#Alarm).alarm_alarm == true)\n(#EmailProvider).emailProvider_sendMail(""user@example.com"", ""Notification occurred"", ""Notification went off"")'}]",0.5,"The generated code waits for any alarm to be true and sends a notification, while the ground truth waits for a specific alarm state and sends emails with files."
9,"낙상 감지 센서에서 낙상이 감지된 상태이면, 내 주변사람들에게 제목은 ""낙상 감지"", 내용은 ""제가 넘어졌습니다. 도와주세요""로 메일을 보내줘.","{""name"": ""AlertEmail"", ""cron"": """", ""period"": -1, ""code"": ""wait until((#FallSensor).fallDetection_fall == ""detected"")
(#EmailProvider).emailProvider_sendMailWithFile(""honggd@test.com"", ""Fall Detected"", ""I have fallen. Please help me."")
(#EmailProvider).emailProvider_sendMailWithFile(""kim@example.com"", ""Fall Detected"", ""I have fallen. Please help me."")
(#EmailProvider).emailProvider_sendMailWithFile(""jangbogo@naver.com"", ""Fall Detected"", ""I have fallen. Please help me."")}""","[{'name': 'FallDetectionAlert', 'cron': '', 'period': -1, 'code': 'wait until((#FallDetector).fallDetection_fall == fall)\n(#EmailProvider).emailProvider_sendMail(""people_close@example.com"", ""Fall Detection"", ""I fell. Please help me."")'}]",0.4,"The generated code waits for a fall detection and sends a single email, while the ground truth sends multiple emails with files upon detection."
3,비어있다가 누군가 감지되면 알림을 울려줘.,"{""name"": ""AlertOnPresenceAfterEmpty"", ""cron"": """", ""period"": -1, ""code"": ""if ((#PresenceSensor).presenceSensor_presence == \""not present\"") {\n  wait until ((#PresenceSensor).presenceSensor_presence == \""present\"") {\n    (#Alarm).alarm_siren()\n  }\n}""}","[{'name': 'Scenario1', 'cron': '', 'period': 1000, 'code': 'empty_prev := false\npresence_prev := false\npresence_now = false\nempty_now = false\nif (any(#PresenceSensor).presenceSensor_presence == #PresenceSensor.presenceSensor_presence.not_present) {\n  empty_now = true\n} else {\n  empty_now = false\n}\npresence_now = any(#PresenceSensor).presenceSensor_presence == #PresenceSensor.presenceSensor_presence.present\nif ((empty_now == true) and (presence_now == true) and (presence_prev == false)) {\n  all(#Light).switchLevel_alert()\n}\npresence_prev = presence_now\nempty_prev = empty_now'}]",0.5,"The generated code checks for presence changes and alerts with lights, while the ground truth waits for presence and triggers an alarm."
4,조명이 꺼져 있고 사람이 감지되면 3초 후 조명을 켜 줘.,"{""name"": ""LightOnIfPersonDetected"",
  ""cron"": """", ""period"": -1, ""code"": ""if ((#Light).switch_switch == \""off\"") and ((#PresenceSensor).presenceSensor_presence == \""present\"") {\n  (#clock).delay(3000)\n  (#Light).switch_on()\n}""}","[{'name': 'TurnOnLightsWhenPersonDetected', 'cron': '', 'period': 100, 'code': 'triggered := false\nif ((#Light).switch_switch == ""off"" and any(#MotionSensor).motionSensor_motion == ""active"") {\n  if (triggered == false) {\n    triggered = true\n    (#Clock).clock_delay(3000)\n    (#Light).switch_on()\n  }\n} else {\n  triggered = false\n}'}]",0.7,"Both codes aim to turn on lights after detecting a person, but the generated code uses a motion sensor while the ground truth uses a presence sensor."
4,문이 열려 있고 10초 이상 그대로면 알림을 울려 줘.,"{""name"": ""DoorOpenTooLongAlert"",
  ""cron"": """", ""period"": -1,  ""code"": ""if ((#Door).doorControl_door == \""open\"") {\n  (#Clock).clock_delay(10000)\n  if ((#Door).doorControl_door == \""open\"") {\n    (#Alarm).alarm_siren()\n  }\n}""
}","[{'name': 'DoorOpenUnlockNotification', 'cron': '', 'period': 100, 'code': 'doorOpenDuration := 0\ndoorPreviouslyOpen := false\nif ((#DoorLock).doorControl_door == ""open"") {\n  if (doorPreviouslyOpen == false) {\n    doorPreviouslyOpen = true\n    doorOpenDuration = 0\n  } else {\n    doorOpenDuration = doorOpenDuration + 100\n  }\n  if (doorOpenDuration > 10000) {\n    (#Speaker).mediaPlayback_speak(""문이 열려 있고 잠겨 있지 않은 상태입니다."")\n    doorOpenDuration = 0\n  }\n} else {\n  doorPreviouslyOpen = false\n  doorOpenDuration = 0\n}'}]",0.6,"Both codes check if the door remains open for a period, but the generated code uses a timer and notification, while the ground truth uses a delay and alarm."
4,습도가 30% 이하로 떨어진 뒤 5초가 지나면 가습기를 켜 줘.,"{""name"": ""HumidityLowThenHumidifier"",
  ""cron"": """", ""period"": -1, ""code"": ""wait until((#HumiditySensor).relativeHumidityMeasurement_humidity <=30)\n(#Clock).clock_delay(5000)\n(#Humidifier).switch_on()""}","[{'name': 'Humidifier On Delay After Low Humidity', 'cron': '', 'period': 100, 'code': 'triggered := false\nwaited := false\nif ((#HumiditySensor).relativeHumidityMeasurement_humidity < 30.0) {\n  if (triggered == false) {\n    triggered = true\n    waited = false\n  }\n  if (waited == false) {\n    (#Clock).clock_delay(5000)\n    waited = true\n    all(#Humidifier).switch_on()\n  }\n} else {\n  triggered = false\n  waited = false\n}'}]",0.8,"Both codes activate the humidifier after detecting low humidity and a delay, but the generated code uses a flag-based approach while the ground truth uses 'wait until'."
4,창문이 열린 후 5초 내에 조명이 켜져 있으면 조명을 켜 줘.,"{""name"": ""WindowOpenThenLight"",
  ""cron"": """", ""period"": -1, ""code"": ""wait until((#Window).windowControl_window == \""open\"")\n(#Clock).clock_delay(5000)\nif ((#Light).switch_switch == \""on\"") {\n (#Light).switch_on()\n}""}","[{'name': 'LightOnAfterWindowOpen', 'cron': '', 'period': 100, 'code': 'windowOpenedTime := -1\nlightTurnedOn := false\nif (((#Window).windowControl_window == ""open"") and (windowOpenedTime == -1)) {\n  windowOpenedTime = (#Clock).clock_timestamp\n  lightTurnedOn = false\n}\nif ((windowOpenedTime != -1) and (lightTurnedOn == false)) {\n  elapsed = (#Clock).clock_timestamp - windowOpenedTime\n  if (elapsed <= 5000) {\n    if ((#Light).switch_switch == ""off"") {\n      (#Light).switch_on()\n      lightTurnedOn = true\n    }\n  } else {\n    windowOpenedTime = -1\n  }\n}\nif ((#Window).windowControl_window != ""open"") {\n  windowOpenedTime = -1\n  lightTurnedOn = false\n}'}]",0.7,"Both codes aim to turn on the light after the window opens, but the generated code uses a timestamp and elapsed time check, while the ground truth uses a delay."
4,"5초마다 움직임을 감지하고, 감지되면 2초 대기 후 알람을 울려 줘.","{""name"": ""MotionDetectedAlarm"", ""cron"": """", ""period"": 5000, ""code"": ""if ((#MotionSensor).motionSensor_motion == \""active\"") {\n  (#clock).delay(2000)\n  (#Alarm).alarm_siren()\n}""}","[{'name': 'MotionAlarm', 'cron': '', 'period': 5000, 'code': 'triggered := false\nif ((#MotionSensor).motionSensor_motion == ""active"") {\n  if (triggered == false) {\n    triggered = true\n    (#Clock).clock_delay(2000)\n    all(#Alarm).alarm_siren()\n  }\n} else {\n  triggered = false\n}'}]",0.9,"Both codes trigger an alarm after detecting motion and a delay, but the generated code uses a flag to prevent repeated triggering."
