index,category,command_kor,command_eng,gt,connected_devices,gt_converted,profile,output_joicode,output_name,output_cron,output_period,output_code,output_model_label,output_request_model,output_selected_model,output_translated_sentence,output_generation_error,output_response_time,output_prompt_tokens,output_completion_tokens,output_total_tokens,det_row_no,det_dataset_index,det_command,det_pass,det_sdet,det_script_similarity,det_fatal_reasons,det_predicted_services,det_reference_script,det_predicted_script
21,2,섹터2 모두 닫아줘.,Close everything in Sector2.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Sector2).DownOrClose()""}","{'S2_Window': {'category': ['WindowCovering'], 'tags': ['Sector2', 'Window', 'WindowCovering']}, 'S2_Blind': {'category': ['WindowCovering'], 'tags': ['Sector2', 'Blind', 'WindowCovering']}, 'S1_Window': {'category': ['WindowCovering'], 'tags': ['Sector1', 'Window', 'WindowCovering']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Sector2).WindowCovering_DownOrClose()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
22,2,복도 벽에 있는 모든 조명을 파란색으로 바꿔줘.,Change all lights on the hallway wall to blue.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Hallway #Wall #Light).MoveToRGB(0, 0, 255)""}","{'Hall_Wall_Light_1': {'category': ['Light', 'ColorControl', 'Switch'], 'tags': ['Hallway', 'Wall', 'Light', 'ColorControl', 'Switch']}, 'Hall_Wall_Light_2': {'category': ['Light', 'ColorControl', 'Switch'], 'tags': ['Hallway', 'Wall', 'Light', 'ColorControl', 'Switch']}, 'LivingRoom_Wall_Light': {'category': ['Light', 'ColorControl', 'Switch'], 'tags': ['LivingRoom', 'Wall', 'Light', 'ColorControl', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Hallway #Wall #Light).Light_MoveToRGB(0, 0, 255)""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
23,2,그룹1에서 상단부에 있는 조명들을 모두 파란색으로 변경해줘.,"In Group 1, change all upper-level lights to blue.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Group1 #Top #Light).MoveToRGB(0, 0, 255)""}","{'G1_Top_Light_1': {'category': ['Light', 'ColorControl', 'Switch'], 'tags': ['Group1', 'Top', 'Light', 'ColorControl', 'Switch']}, 'G1_Top_Light_2': {'category': ['Light', 'ColorControl', 'Switch'], 'tags': ['Group1', 'Top', 'Light', 'ColorControl', 'Switch']}, 'G1_Bottom_Light': {'category': ['Light', 'ColorControl', 'Switch'], 'tags': ['Group1', 'Bottom', 'Light', 'ColorControl', 'Switch']}, 'G2_Top_Light': {'category': ['Light', 'ColorControl', 'Switch'], 'tags': ['Group2', 'Top', 'Light', 'ColorControl', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Group1 #Top #Light).Light_MoveToRGB(0, 0, 255)""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
24,2,섹터10의 모든 조명을 흰색으로 바꿔줘.,Change all lights in Sector 10 to white.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Sector10 #Light).SetColor(\""255|255|255\"")""}","{'S10_Light_1': {'category': ['Light', 'ColorControl', 'Switch'], 'tags': ['Sector10', 'Light', 'ColorControl', 'Switch']}, 'S10_Light_2': {'category': ['Light', 'ColorControl', 'Switch'], 'tags': ['Sector10', 'Light', 'ColorControl', 'Switch']}, 'S11_Light': {'category': ['Light', 'ColorControl', 'Switch'], 'tags': ['Sector11', 'Light', 'ColorControl', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Sector10 #Light).ColorControl_SetColor(\""255|255|255\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
25,2,안방에 있는 짝수 태그 블라인드를 모두 내려줘.,Lower all even-tagged blinds in the bedroom.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Bedroom #Even #Blind).DownOrClose()""}","{'BR_Blind_2': {'category': ['WindowCovering'], 'tags': ['Bedroom', 'Even', 'Blind', 'WindowCovering']}, 'BR_Blind_4': {'category': ['WindowCovering'], 'tags': ['Bedroom', 'Even', 'Blind', 'WindowCovering']}, 'BR_Blind_1': {'category': ['WindowCovering'], 'tags': ['Bedroom', 'Odd', 'Blind', 'WindowCovering']}, 'LR_Blind_2': {'category': ['WindowCovering'], 'tags': ['LivingRoom', 'Even', 'Blind', 'WindowCovering']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Bedroom #Even #Blind).WindowCovering_DownOrClose()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
26,2,3층에 있는 모든 로봇 청소기를 멈춰줘.,Stop all robot vacuum cleaners on the 3rd floor.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Floor3 #RobotVacuumCleaner).SetRobotVacuumCleanerModeMode(\""stop\"")""}","{'F3_RVC_1': {'category': ['RobotVacuumCleaner'], 'tags': ['Floor3', 'RobotVacuumCleaner']}, 'F3_RVC_2': {'category': ['RobotVacuumCleaner'], 'tags': ['Floor3', 'RobotVacuumCleaner']}, 'F2_RVC': {'category': ['RobotVacuumCleaner'], 'tags': ['Floor2', 'RobotVacuumCleaner']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Floor3 #RobotVacuumCleaner).RobotVacuumCleaner_SetRobotVacuumCleanerModeMode(\""stop\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
27,2,거실 벽에 있는 모든 홀수 태그 조명을 켜줘.,Turn on all odd-tagged lights on the living room wall.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#LivingRoom #Wall #Odd #Light).On()""}","{'LR_Wall_Light_1': {'category': ['Light', 'Switch'], 'tags': ['LivingRoom', 'Wall', 'Odd', 'Light', 'Switch']}, 'LR_Wall_Light_2': {'category': ['Light', 'Switch'], 'tags': ['LivingRoom', 'Wall', 'Even', 'Light', 'Switch']}, 'Kitchen_Wall_Light_1': {'category': ['Light', 'Switch'], 'tags': ['Kitchen', 'Wall', 'Odd', 'Light', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#LivingRoom #Wall #Odd #Light).Switch_On()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
28,2,사무실의 모든 제습기를 제습 모드로 설정해줘.,Set all dehumidifiers in the office to dehumidify mode.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Office #Dehumidifier).SetDehumidifierMode(\""dehumidifying\"")""}","{'Office_Dehumidifier_1': {'category': ['Dehumidifier'], 'tags': ['Office', 'Dehumidifier']}, 'Office_Dehumidifier_2': {'category': ['Dehumidifier'], 'tags': ['Office', 'Dehumidifier']}, 'Home_Dehumidifier': {'category': ['Dehumidifier'], 'tags': ['Home', 'Dehumidifier']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Office #Dehumidifier).Dehumidifier_SetDehumidifierMode(\""dehumidifying\"")""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
29,2,창고의 모든 도어락을 잠궈줘.,Lock all door locks in the storage.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Storage #DoorLock).Lock()""}","{'Stor_Lock_1': {'category': ['DoorLock'], 'tags': ['Storage', 'DoorLock']}, 'Stor_Lock_2': {'category': ['DoorLock'], 'tags': ['Storage', 'DoorLock']}, 'Entrance_Lock': {'category': ['DoorLock'], 'tags': ['Entrance', 'DoorLock']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Storage #DoorLock).DoorLock_Lock()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
30,2,주방의 모든 짝수 태그 밸브를 열어줘.,Open all even-tagged valves in the kitchen.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Kitchen #Even #Valve).Open()""}","{'Kitch_Valve_2': {'category': ['Valve'], 'tags': ['Kitchen', 'Even', 'Valve']}, 'Kitch_Valve_4': {'category': ['Valve'], 'tags': ['Kitchen', 'Even', 'Valve']}, 'Kitch_Valve_1': {'category': ['Valve'], 'tags': ['Kitchen', 'Odd', 'Valve']}, 'Bath_Valve_2': {'category': ['Valve'], 'tags': ['Bathroom', 'Even', 'Valve']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Kitchen #Even #Valve).Valve_Open()""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
1,3,녹음기가 녹음중이면 녹음을 중지하고 test.mp3로 저장해줘. 녹음중이 아니면 녹음을 시작해줘.,"If the audio recorder is recording, stop recording and save as test.mp3; otherwise, start recording.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#AudioRecorder).RecorderStatus == \""recording\"") {\n\n    (#AudioRecorder).RecordStop(\""test.mp3\"")\n\n} else {\n\n    (#AudioRecorder).RecordStart()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#AudioRecorder).RecorderStatus == \""recording\"") {\n\n    (#AudioRecorder).AudioRecorder_RecordStop(\""test.mp3\"")\n\n} else {\n\n    (#AudioRecorder).AudioRecorder_RecordStart()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
2,3,"충전 전압이 220볼트 이상이면, 충전을 멈춰줘.",Stop charging if the voltage is 220V or higher.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).Voltage >= 220000) {\n\n    (#Charger).Off()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).Charger_Voltage >= 220000) {\n\n    (#Charger).Switch_Off()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
3,3,"클라우드 서비스가 활성화되어있으면, test.png 파일을 클라우드에 업로드해줘.","If the cloud service is activated, upload test.png file to the cloud.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#CloudServiceProvider).IsAvailable == true) {\n\n    (#CloudServiceProvider).UploadFile(\""test.png\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#CloudServiceProvider).CloudServiceProvider_IsAvailable == true) {\n\n    (#CloudServiceProvider).CloudServiceProvider_UploadFile(\""test.png\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
4,3,"오븐이 그릴 모드이면, 시간을 4분 더 추가해줘","If the oven is in grill mode, add 4 more minutes.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Oven).OvenMode == \""grill\"") {\n\n    (#Oven).AddMoreTime(240)\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Oven).Oven_OvenMode == \""grill\"") {\n\n    (#Oven).Oven_AddMoreTime(240)\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
5,3,"밥솥이 보온 모드이면, 조리 모드로 변경해줘.","If the rice cooker is on keep-warm mode, switch it to cooking mode.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#RiceCooker).RiceCookerMode == \""keepWarm\"") {\n\n    (#RiceCooker).SetRiceCookerMode(\""cooking\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#RiceCooker).RiceCooker_RiceCookerMode == \""keepWarm\"") {\n\n    (#RiceCooker).RiceCooker_SetRiceCookerMode(\""cooking\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
6,3,"오늘이 공휴일이면 ""test@example.com""으로 ""오늘은 공휴일입니다.""라는 내용을 ""공휴일"" 제목으로 이메일을 보내줘.","If today is holiday, send an email to ""test@example.com"" with the subject ""Holiday"" and the message ""Today is holiday."".","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Clock).IsHoliday == true) {\n\n    (#EmailProvider).SendMail(\""test@example.com\"", \""Holiday\"", \""Today is holiday.\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Clock).Clock_IsHoliday == true) {\n\n    (#EmailProvider).EmailProvider_SendMail(\""test@example.com\"", \""Holiday\"", \""Today is holiday.\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
7,3,"바깥의 초미세먼지 농도가 15 이상이면, 긴급 사이렌을 울려줘.","If the outdoor very fine dust level is 15 or higher, sound the emergency siren.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#WeatherProvider).Pm25Weather >= 15) {\n\n    (#Siren).SetSirenMode(\""emergency\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#WeatherProvider).WeatherProvider_Pm25Weather >= 15) {\n\n    (#Siren).Siren_SetSirenMode(\""emergency\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
8,3,"충전기의 전류가 10암페어 이상이면, 긴급 사이렌을 울려줘.","If the charger current is 10 amperes or above, sound the emergency siren.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).Current >= 10) {\n\n    (#Siren).SetSirenMode(\""emergency\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).Charger_Current >= 10) {\n\n    (#Siren).Siren_SetSirenMode(\""emergency\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
9,3,펌프가 노말 모드이면 맥시멈 모드로 설정해줘.,"If the pump is in normal mode, set it to maximum mode.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Pump).PumpMode == \""normal\"") {\n\n    (#Pump).SetPumpMode(\""maximum\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Pump).Pump_PumpMode == \""normal\"") {\n\n    (#Pump).Pump_SetPumpMode(\""maximum\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
10,3,"스피커가 재생중이면, 멈춰줘.","If the speaker is playing, stop it.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Speaker).PlaybackState == \""playing\"") {\n\n    (#Speaker).Stop()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Speaker).Speaker_PlaybackState == \""playing\"") {\n\n    (#Speaker).Speaker_Stop()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
11,3,"건조기가 저소음 모드이면, 퀵 모드로 바꿔줘.","If the laundry dryer is in low noise mode, switch it to quick mode.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LaundryDryer).LaundryDryerMode == \""lownoise\"") {\n\n    (#LaundryDryer).SetLaundryDryerMode(\""quick\"")\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LaundryDryer).LaundryDryer_LaundryDryerMode == \""lownoise\"") {\n\n    (#LaundryDryer).LaundryDryer_SetLaundryDryerMode(\""quick\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
12,3,"건조기 회전 강도가 3보다 크면 하나 줄이고, 아니면 하나 높여줘.","If the laundry dryer spin speed is greater than 3, decrease it by one; otherwise, increase it by one.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LaundryDryer).SpinSpeed > 3) {\n\n    (#LaundryDryer).SetSpinSpeed((#LaundryDryer).SpinSpeed - 1)\n\n} else {\n\n    (#LaundryDryer).SetSpinSpeed((#LaundryDryer).SpinSpeed + 1)\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LaundryDryer).LaundryDryer_SpinSpeed > 3) {\n\n    (#LaundryDryer).LaundryDryer_SetSpinSpeed((#LaundryDryer).LaundryDryer_SpinSpeed - 1)\n\n} else {\n\n    (#LaundryDryer).LaundryDryer_SetSpinSpeed((#LaundryDryer).LaundryDryer_SpinSpeed + 1)\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
13,3,"충전기가 완충되어있으면, 충전기를 꺼줘.","If the charger is fully charged, turn off the charger.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).ChargingState == \""fullyCharged\"") {\n\n    (#Charger).Off()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Charger).Charger_ChargingState == \""fullyCharged\"") {\n\n    (#Charger).Switch_Off()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
14,3,"버튼이 눌려진 상태면, 블라인드를 올려줘.","If the button is in the pushed state, raise the blind.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Button).Button == \""pushed\"") {\n\n    (#Blind).UpOrOpen()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Button).Button_Button == \""pushed\"") {\n\n    (#Blind).WindowCovering_UpOrOpen()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
15,3,스피커 볼륨이 40 이상이면 재생을 중단해줘.,"If the speaker volume is 40 or higher, stop the playback.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Speaker).Volume >= 40) {\n\n    (#Speaker).Stop()\n\n}""}",,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Speaker).Speaker_Volume >= 40) {\n\n    (#Speaker).Speaker_Stop()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
16,3,"입구의 얼굴 인식이 꺼져있으면, 얼굴 인식을 시작해줘","If face recognition at the entrance is off, start it.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Entrance #FaceRecognizer).Switch == false) {\n\n    (#Entrance #FaceRecognizer).Start()\n\n}""}","{'Entrance_FaceRecognizer': {'category': ['FaceRecognizer', 'Switch'], 'tags': ['Entrance', 'FaceRecognizer']}, 'Garage_FaceRecognizer': {'category': ['FaceRecognizer', 'Switch'], 'tags': ['Garage', 'FaceRecognizer', 'Switch']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Entrance #FaceRecognizer).Switch_Switch == false) {\n\n    (#Entrance #FaceRecognizer).FaceRecognizer_Start()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
17,3,"쉐이드가 30%이하로 닫혀있으면, 50%만큼 닫아줘.","If the shade is closed to 30% or less, close it to 50%.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Shade).CurrentPosition <= 30) {\n\n    (#Shade).SetLevel(50)\n\n}""}","{'LivingRoom_Shade': {'category': 'WindowCovering', 'tags': ['LivingRoom', 'Shade', 'WindowCovering']}, 'Bedroom_Shade': {'category': 'WindowCovering', 'tags': ['Bedroom', 'Shade', 'WindowCovering']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Shade).ArmRobot_CurrentPosition <= 30) {\n\n    (#Shade).WindowCovering_SetLevel(50)\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
18,3,"거실의 소리 센서로 감지한 수치가 50보다 크면, 스피커 재생을 멈춰줘.","If the sound sensor level in livingroom is over 50, stop the speaker.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #SoundSensor).Sound > 50) {\n\n    (#LivingRoom #Speaker).Stop()\n\n}""}","{'LivingRoom_SoundSensor': {'category': 'SoundSensor', 'tags': ['LivingRoom', 'SoundSensor']}, 'Kitchen_SoundSensor': {'category': 'SoundSensor', 'tags': ['Kitchen', 'SoundSensor']}, 'LivingRoom_Speaker': {'category': 'Speaker', 'tags': ['LivingRoom', 'Speaker']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #SoundSensor).SoundSensor_Sound > 50) {\n\n    (#LivingRoom #Speaker).Speaker_Stop()\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
19,3,"거실의 에어컨 모드가 냉방 모드이면, 자동 모드로 바꿔줘.","If the air conditioner is in cool mode, switch it to auto mode.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #AirConditioner).AirConditionerMode == \""cool\"") {\n\n    (#LivingRoom #AirConditioner).SetAirConditionerMode(\""auto\"")\n\n}""}","{'Kitchen_AC': {'category': 'AirConditioner', 'tags': ['Kitchen', 'AirConditioner']}, 'LivingRoom_AC': {'category': 'AirConditioner', 'tags': ['LivingRoom', 'AirConditioner']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#LivingRoom #AirConditioner).AirConditioner_AirConditionerMode == \""cool\"") {\n\n    (#LivingRoom #AirConditioner).AirConditioner_SetAirConditionerMode(\""auto\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
20,3,"집에 있는 재실 센서중 하나라도 감지 상태이면, 긴급 사이렌을 울려줘.","If any presence sensor in the house is currently in the detected state, set the siren to emergency mode.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif (all(#House #PresenceSensor).Presence ==| true) {\n\n    (#Siren).SetSirenMode(\""emergency\"")\n\n}""}","{'House_Presence_1': {'category': 'PresenceSensor', 'tags': ['House', 'PresenceSensor']}, 'House_Presence_2': {'category': 'PresenceSensor', 'tags': ['House', 'PresenceSensor']}, 'Main_Siren': {'category': 'Siren', 'tags': ['Main', 'Siren']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif (all(#House #PresenceSensor).PresenceSensor_Presence ==| true) {\n\n    (#Siren).Siren_SetSirenMode(\""emergency\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
21,3,"입구의 접촉 센서가 감지 상태이면, 긴급 사이렌을 울려줘.","If the contact sensor at the entrance is in detected state, sound the emergency siren.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Entrance #ContactSensor).Contact == true) {\n\n    (#Siren).SetSirenMode(\""emergency\"")\n\n}""}","{'Entrance_Contact': {'category': 'ContactSensor', 'tags': ['Entrance', 'ContactSensor']}, 'Main_Siren': {'category': 'Siren', 'tags': ['Main', 'Siren']}}","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nif ((#Entrance #ContactSensor).ContactSensor_Contact == true) {\n\n    (#Siren).Siren_SetSirenMode(\""emergency\"")\n\n}""}",version0_6,,,,,,,,,,,,,,,,,,,,,,,,
