model_key,category,generation,genome_id,failure_reason,failure_count,feedback_rule_candidates,validation_avg_det_score,validation_det_pass_rate
llama31_8b,5,5,mut-b6aaf82d-3f09-3fb6-bf7c-07a7add31469,gt_mismatch,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,5,mut-b6aaf82d-3f09-3fb6-bf7c-07a7add31469,numeric_grounding,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,5,mut-b6aaf82d-3f09-3fb6-bf7c-07a7add31469,enum_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,5,mut-b6aaf82d-3f09-3fb6-bf7c-07a7add31469,semantic,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,6,clone-057e7f97-8a41-97df-709f-0f88617f0e84,gt_mismatch,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,6,clone-057e7f97-8a41-97df-709f-0f88617f0e84,numeric_grounding,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,6,clone-057e7f97-8a41-97df-709f-0f88617f0e84,enum_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,6,clone-057e7f97-8a41-97df-709f-0f88617f0e84,semantic,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,7,clone-057e7f97-8a41-97df-709f-0f88617f0e84,gt_mismatch,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,7,clone-057e7f97-8a41-97df-709f-0f88617f0e84,numeric_grounding,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,7,clone-057e7f97-8a41-97df-709f-0f88617f0e84,enum_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,7,clone-057e7f97-8a41-97df-709f-0f88617f0e84,semantic,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",89.6517,75.0
llama31_8b,5,8,mut-beb6da30-cb47-2f82-9440-fc3b4bdf88d7,gt_mismatch,3,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",94.9117,100.0
llama31_8b,5,8,mut-beb6da30-cb47-2f82-9440-fc3b4bdf88d7,numeric_grounding,2,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",94.9117,100.0
llama31_8b,5,8,mut-beb6da30-cb47-2f82-9440-fc3b4bdf88d7,enum_grounding,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",94.9117,100.0
llama31_8b,5,8,mut-beb6da30-cb47-2f82-9440-fc3b4bdf88d7,semantic,1,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Use only enum strings that appear in service_list_snippet for the selected service. | Prefer the smallest action sequence that directly matches the natural command verb and target.",94.9117,100.0
llama31_8b,5,9,mut-37c1aeab-4934-2179-344d-f240a24c1b08,gt_mismatch,2,"Preserve GT-style temporal structure, receiver tags, service ordering, and literals. | Copy numeric literals and units from the command exactly after unit conversion. | Prefer the smallest action sequence that directly matches the natural command verb and target.",96.663,100.0
