row_no,category,row_category,command_eng,command_kor,gt,gt_name,gt_cron,gt_period,gt_code,warmup_excluded,qwen25_coder_7b__det_score,qwen25_coder_7b__det_pass,qwen25_coder_7b__det_profile,qwen25_coder_7b__det_gt_exact,qwen25_coder_7b__det_gt_similarity,qwen25_coder_7b__det_gt_service_coverage,qwen25_coder_7b__det_gt_service_precision,qwen25_coder_7b__det_gt_receiver_coverage,qwen25_coder_7b__det_dataflow_score,qwen25_coder_7b__det_numeric_grounding,qwen25_coder_7b__det_enum_grounding,qwen25_coder_7b__failure_reasons,qwen25_coder_7b__output,qwen25_coder_7b__output_name,qwen25_coder_7b__output_cron,qwen25_coder_7b__output_period,qwen25_coder_7b__output_code,qwen25_coder_7b__prompt_chars,qwen25_coder_7b__prompt_tokens,qwen25_coder_7b__completion_tokens,qwen25_coder_7b__total_tokens,qwen25_coder_7b__llm_latency_sec,qwen25_coder_7b__total_pipeline_sec,qwen25_coder_7b__tokens_per_sec,qwen25_coder_7b__peak_vram_gb,qwen25_coder_7b__generation_error_type,qwen25_coder_7b__oom_flag,qwen25_coder_7b__worker_python,qwen25_coder_7b__resolved_model_path,qwen25_coder_7b__service_list_snippet_source,qwen25_coder_7b__service_list_device_count,qwen25_coder_7b__service_list_retrieval_status,qwen25_coder_7b__service_list_retrieval_mode,qwen25_coder_7b__service_list_retrieval_topk,qwen25_coder_7b__service_list_retrieval_categories,qwen25_coder_7b__prompt_render_mode,qwen25_coder_7b__prompt_assets_dir,qwen25_coder_7b__warmup_excluded,qwen25_coder_7b__row_category
25,1,1,Stop the robot vacuum cleaner.,로봇 청소기를 멈춰줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""stop\"")""}",,,0,"
(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""stop"")",False,95.9708,True,strict,False,0.994156,1.0,1.0,1.0,1.0,1.0,1.0,"[""arg_type"", ""gt_mismatch""]","{""name"":""StopRobotVacuumCleaner"",""cron"":"""",""period"":0,""code"":""(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(stop)""}",StopRobotVacuumCleaner,,0,(#RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(stop),193671,41921,58,41979,6.3857,8.2493,6573.9073,22.0147,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,1
26,1,1,"Play ""music.mp3"" through the speaker.","스피커로 ""music.mp3"" 재생해줘.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Speaker).speaker_play(\""music.mp3\"")""}",,,0,"
(#Speaker).speaker_play(""music.mp3"")",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""PlayMusicThroughSpeaker"",""cron"":"""",""period"":0,""code"":""(#Speaker).speaker_play(\""music.mp3\"")""}",PlayMusicThroughSpeaker,,0,"(#Speaker).speaker_play(""music.mp3"")",193688,41930,45,41975,6.0625,7.9161,6923.7113,22.0188,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,1
27,1,1,Set the speaker volume to maximum.,스피커 볼륨을 최대로 해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Speaker).speaker_setvolume(100)""}",,,0,"
(#Speaker).speaker_setvolume(100)",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""SetSpeakerVolumeToMaximum"",""cron"":"""",""period"":0,""code"":""(#Speaker).speaker_setvolume(100)""}",SetSpeakerVolumeToMaximum,,0,(#Speaker).speaker_setvolume(100),193678,41925,46,41971,6.0877,7.944,6894.3936,22.0153,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,1
28,1,1,Lower the speaker volume by one.,스피커 볼륨을 하나 낮춰줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Speaker).speaker_volumedown()""}",,,0,"
(#Speaker).speaker_volumedown()",False,60.8295,False,strict,False,0.565909,0.0,0.0,0.0,1.0,1.0,1.0,"[""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage""]","{""name"":""LowerSpeakerVolumeByOne"",""cron"":"""",""period"":0,""code"":""(#Speaker).speaker_setvolume((#Speaker).speaker_volume - 1)""}",LowerSpeakerVolumeByOne,,0,(#Speaker).speaker_setvolume((#Speaker).speaker_volume - 1),193676,41926,51,41977,6.2028,8.0614,6767.4276,22.0154,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,1
29,1,1,Open the valve.,벨브를 열어줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Valve).valve_open()""}",,,0,"
(#Valve).valve_open()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""OpenValve"",""cron"":"""",""period"":0,""code"":""(#Valve).valve_open()""}",OpenValve,,0,(#Valve).valve_open(),193652,41916,41,41957,5.9455,7.8089,7056.9338,22.014,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,1
30,1,1,Set the TV channel to 30.,TV 30번 채널 틀어줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#Television).television_setchannel(30)""}",,,0,"
(#Television).television_setchannel(30)",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""SetTVChannel30"",""cron"":"""",""period"":0,""code"":""(#Television).television_setchannel(30)""}",SetTVChannel30,,0,(#Television).television_setchannel(30),193668,41928,47,41975,6.0962,7.9751,6885.4368,22.0148,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,service_schema_fallback,50,assets_unavailable,hybrid,10,[],blocks,,False,1
31,2,2,Set the living room light to yellow.,거실 조명을 노란색으로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).colorcontrol_setcolor(\""255,255,0\"")""}",,,0,"(#LivingRoom #Light).colorcontrol_setcolor(""255,255,0"")",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""SetLivingRoomLightToYellow"",""cron"":"""",""period"":0,""code"":""(#LivingRoom #Light).light_movetorgb(255, 255, 0)""}",SetLivingRoomLightToYellow,,0,"(#LivingRoom #Light).light_movetorgb(255, 255, 0)",67573,15690,60,15750,2.6048,4.458,6046.5295,17.1221,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
32,2,2,Capture an image of the meeting room with the camera.,카메라로 회의실 사진을 촬영해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#MeetingRoom #Camera).camera_captureimage()""}",,,0,(#MeetingRoom #Camera).camera_captureimage(),False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""CaptureMeetingRoomPhoto"",""cron"":"""",""period"":0,""code"":""(#MeetingRoom #Camera).camera_captureimage()""}",CaptureMeetingRoomPhoto,,0,(#MeetingRoom #Camera).camera_captureimage(),54228,13001,44,13045,2.0065,3.8491,6501.3705,16.6201,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
33,2,2,Set the brightness of the living room light to 80%.,거실 조명의 밝기를 80%로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).light_movetobrightness(80, 0)""}",,,0,"(#LivingRoom #Light).light_movetobrightness(80, 0)",False,93.2031,True,strict,False,0.990625,1.0,1.0,1.0,1.0,0.75,1.0,"[""arg_type"", ""gt_mismatch"", ""numeric_grounding""]","{""name"":""SetLivingRoomLightBrightness"",""cron"":"""",""period"":0,""code"":""(#LivingRoom #Light).light_movetobrightness(80)""}",SetLivingRoomLightBrightness,,0,(#LivingRoom #Light).light_movetobrightness(80),63969,14950,50,15000,2.3295,4.1771,6439.15,16.9819,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
34,2,2,Set all dehumidifiers in the lab to AI drying mode.,연구실 제습기를 모두 AI건조모드로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Lab #Dehumidifier).dehumidifier_setdehumidifiermode(\""AIDrying\"")""}",,,0,"all(#Lab #Dehumidifier).dehumidifier_setdehumidifiermode(""AIDrying"")",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""SetAllLabDehumidifiersToAI"",""cron"":"""",""period"":0,""code"":""all(#Lab #Dehumidifier).dehumidifier_setdehumidifiermode(\""AIDrying\"")""}",SetAllLabDehumidifiersToAI,,0,"all(#Lab #Dehumidifier).dehumidifier_setdehumidifiermode(""AIDrying"")",52585,12964,64,13028,2.4092,4.2548,5407.6042,16.6138,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
35,2,2,Set the hue of the living room light to 240 and the saturation to 80.,"거실 조명의 색조는 240, 채도는 80으로 맞춰줘.","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#LivingRoom #Light).light_movetohueandsaturation(240, 80)""}",,,0,"(#LivingRoom #Light).light_movetohueandsaturation(240, 80)",False,58.5016,False,strict,False,0.66699,0.0,0.0,0.0,1.0,0.833333,1.0,"[""gt_mismatch"", ""gt_receiver_coverage"", ""gt_service_coverage"", ""numeric_grounding""]","{""name"":""SetLivingRoomLightColor"",""cron"":"""",""period"":0,""code"":""(#LivingRoom #Light).light_movetorgb(240, 80, 0)""}",SetLivingRoomLightColor,,0,"(#LivingRoom #Light).light_movetorgb(240, 80, 0)",63995,14959,58,15017,2.4906,4.3447,6029.4708,16.9836,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
36,2,2,Set all robot vacuum cleaners with even tags to auto mode.,짝수 태그 로봇 청소기를 모두 자동 모드로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""auto\"")""}",,,0,"all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""SetEvenRobotVacuumCleanersToAutoMode"",""cron"":"""",""period"":0,""code"":""all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(\""auto\"")""}",SetEvenRobotVacuumCleanersToAutoMode,,0,"all(#Even #RobotVacuumCleaner).robotvacuumcleaner_setrobotvacuumcleanermodemode(""auto"")",49542,12237,67,12304,2.3896,4.2496,5148.9789,16.4784,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
37,2,2,Lock all door locks.,모든 도어락을 잠궈줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#DoorLock).doorlock_lock()""}",,,0,all(#DoorLock).doorlock_lock(),False,96.8657,True,strict,False,0.77314,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""LockAllDoorLocks"",""cron"":"""",""period"":0,""code"":""all(#FrontDoor_Lock #DoorLock).doorlock_lock()\nall(#BackDoor_Lock #DoorLock).doorlock_lock()""}",LockAllDoorLocks,,0,"all(#FrontDoor_Lock #DoorLock).doorlock_lock()
all(#BackDoor_Lock #DoorLock).doorlock_lock()",49241,12116,64,12180,2.3239,4.1793,5241.1894,16.4553,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
38,2,2,Set the target temperature of the air conditioner in Sector1 to 18 degrees.,구역1의 에어컨의 목표 온도를 18도로 설정해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Sector1 #AirConditioner).airconditioner_settargettemperature(18)""}",,,0,(#Sector1 #AirConditioner).airconditioner_settargettemperature(18),False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""SetTargetTemperatureOfAirConditioner"",""cron"":"""",""period"":0,""code"":""(#Sector1 #AirConditioner).airconditioner_settargettemperature(18)""}",SetTargetTemperatureOfAirConditioner,,0,(#Sector1 #AirConditioner).airconditioner_settargettemperature(18),51279,12461,57,12518,2.2111,4.0608,5661.4355,16.5201,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
39,2,2,Change the air purifier in the bedroom to sleep mode.,안방의 공기청정기를 수면모드로 바꿔줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Bedroom #AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")""}",,,0,"(#Bedroom #AirPurifier).airpurifier_setairpurifiermode(""sleep"")",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""ChangeAirPurifierToSleepMode"",""cron"":"""",""period"":0,""code"":""(#Bedroom #AirPurifier).airpurifier_setairpurifiermode(\""sleep\"")""}",ChangeAirPurifierToSleepMode,,0,"(#Bedroom #AirPurifier).airpurifier_setairpurifiermode(""sleep"")",48999,12128,59,12187,2.2227,4.0627,5482.9712,16.4562,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
40,2,2,Close all valves in the kitchen.,주방의 모든 벨브를 닫아줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Kitchen #Valve).valve_close()""}",,,0,all(#Kitchen #Valve).valve_close(),False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""CloseAllKitchenValves"",""cron"":"""",""period"":0,""code"":""all(#Kitchen #Valve).valve_close()""}",CloseAllKitchenValves,,0,all(#Kitchen #Valve).valve_close(),51342,12630,46,12676,1.9996,3.8479,6339.2679,16.55,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
41,2,2,Open all safes.,모든 금고를 열어줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Safe).safe_unlock()""}",,,0,all(#Safe).safe_unlock(),False,87.8409,True,strict,False,0.768182,1.0,1.0,1.0,1.0,1.0,1.0,"[""extraneous"", ""gt_mismatch"", ""semantic""]","{""name"":""OpenAllSafes"",""cron"":"""",""period"":0,""code"":""all(#Office_Safe #Safe).safe_unlock()\nall(#Bedroom_Safe #Safe).safe_unlock()""}",OpenAllSafes,,0,"all(#Office_Safe #Safe).safe_unlock()
all(#Bedroom_Safe #Safe).safe_unlock()",49039,12065,59,12124,2.2199,4.0719,5461.5073,16.4441,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
42,2,2,Record for 10 seconds with the meeting room recorder and save it as test.wav.,회의실 녹음기로 10초 동안 녹음해서 test.wav로 저장해줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#MeetingRoom #AudioRecorder).audiorecorder_recordwithduration(\""test.wav\"", 10)""}",,,0,"(#MeetingRoom #AudioRecorder).audiorecorder_recordwithduration(""test.wav"", 10)",False,96.1431,True,strict,False,0.883173,1.0,0.5,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""RecordWithMeetingRoomRecorder"",""cron"":"""",""period"":0,""code"":""(#MeetingRoom #AudioRecorder).audiorecorder_audiofile = (#MeetingRoom #AudioRecorder).audiorecorder_recordwithduration(\""test.wav\"", 10)""}",RecordWithMeetingRoomRecorder,,0,"(#MeetingRoom #AudioRecorder).audiorecorder_audiofile = (#MeetingRoom #AudioRecorder).audiorecorder_recordwithduration(""test.wav"", 10)",51762,12564,67,12631,2.425,4.2713,5208.6598,16.5389,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
43,2,2,Sound a fire siren on the farm.,사이렌으로 농장에 화재경보를 울려줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Farm #Siren).siren_setsirenmode(\""fire\"")""}",,,0,"(#Farm #Siren).siren_setsirenmode(""fire"")",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""SoundFireAlarmOnFarm"",""cron"":"""",""period"":0,""code"":""(#Farm #Siren).siren_setsirenmode(\""fire\"")""}",SoundFireAlarmOnFarm,,0,"(#Farm #Siren).siren_setsirenmode(""fire"")",48484,12007,50,12057,2.0259,3.8766,5951.429,16.4335,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
44,2,2,"Play the ""Golden.mp3"" file through the speaker in the playroom.","놀이방의 스피커로 ""Golden.mp3"" 파일을 재생해줘. ","{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""(#Playroom #Speaker).speaker_play(\""Golden.mp3\"")""}",,,0,"(#Playroom #Speaker).speaker_play(""Golden.mp3"")",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""PlayGoldenMp3ThroughSpeaker"",""cron"":"""",""period"":0,""code"":""(#Playroom #Speaker).speaker_play(\""Golden.mp3\"")""}",PlayGoldenMp3ThroughSpeaker,,0,"(#Playroom #Speaker).speaker_play(""Golden.mp3"")",57558,13665,50,13715,2.1804,4.0244,6290.1303,16.7449,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
45,2,2,Turn off all lights in the bedroom.,안방 조명을 모두 꺼줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""all(#Bedroom #Light).switch_off()""}",,,0,all(#Bedroom #Light).switch_off(),False,95.1429,True,strict,False,0.828571,1.0,1.0,1.0,1.0,1.0,1.0,"[""gt_mismatch""]","{""name"":""TurnOffAllLightsInBedroom"",""cron"":"""",""period"":0,""code"":""(#Bedroom #Light).switch_off()""}",TurnOffAllLightsInBedroom,,0,(#Bedroom #Light).switch_off(),68723,15912,46,15958,2.3523,4.209,6783.9986,17.1626,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
46,2,2,Close all windows in the living room.,거실에 있는 창문을 모두 닫아줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#LivingRoom #Window).windowcovering_downorclose()""}",,,0,"
all(#LivingRoom #Window).windowcovering_downorclose()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""CloseAllWindowsInLivingRoom"",""cron"":"""",""period"":0,""code"":""all(#LivingRoom #Window).windowcovering_downorclose()""}",CloseAllWindowsInLivingRoom,,0,all(#LivingRoom #Window).windowcovering_downorclose(),57530,13814,51,13865,2.2164,4.0572,6255.6398,16.7726,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
47,2,2,Open all blinds in Sector2.,섹터2에 있는 블라인드를 모두 열어줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#Sector2 #Blind).windowcovering_uporopen()""}",,,0,"
all(#Sector2 #Blind).windowcovering_uporopen()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""OpenAllBlindsInSector2"",""cron"":"""",""period"":0,""code"":""all(#Sector2 #Blind).windowcovering_uporopen()""}",OpenAllBlindsInSector2,,0,all(#Sector2 #Blind).windowcovering_uporopen(),57444,13848,55,13903,2.3216,4.1703,5988.5424,16.7784,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
48,2,2,Change the light on the living room wall to red.,거실 벽에 있는 조명을 빨간색으로 바꿔줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#LivingRoom #Wall #Light).light_movetorgb(255, 0, 0)""}",,,0,"
(#LivingRoom #Wall #Light).light_movetorgb(255, 0, 0)",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""ChangeLivingRoomWallLightToRed"",""cron"":"""",""period"":0,""code"":""(#LivingRoom #Wall #Light).light_movetorgb(255, 0, 0)""}",ChangeLivingRoomWallLightToRed,,0,"(#LivingRoom #Wall #Light).light_movetorgb(255, 0, 0)",73269,16894,61,16955,2.7509,4.6052,6163.4374,17.3454,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
49,2,2,Lock all safes with odd tags in Sector B.,섹터 비에 있는 홀수 태그가 붙은 금고를 모두 잠궈줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\nall(#SectorB #Odd #Safe).safe_lock()""}",,,0,"
all(#SectorB #Odd #Safe).safe_lock()",False,100.0,True,strict,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,[],"{""name"":""LockAllOddTagsInSectorB"",""cron"":"""",""period"":0,""code"":""all(#SectorB #Odd #Safe).safe_lock()""}",LockAllOddTagsInSectorB,,0,all(#SectorB #Odd #Safe).safe_lock(),51901,12730,49,12779,2.0698,3.9204,6174.0265,16.5705,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,3,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
50,2,2,Increases the light brightness to 100 in the meeting room.,회의실에 있는 조명 밝기를 100까지 높여줘.,"{""name"": """", 
""cron"": """", 
""period"": 0, 
""script"": ""\n(#MeetingRoom #Light).light_movetobrightness(100, 0)""}",,,0,"
(#MeetingRoom #Light).light_movetobrightness(100, 0)",False,87.7764,True,strict,False,0.991,1.0,1.0,1.0,1.0,0.75,1.0,"[""arg_type"", ""gt_mismatch"", ""numeric_grounding"", ""precondition""]","{""name"":""IncreaseMeetingRoomLightBrightness"",""cron"":"""",""period"":0,""code"":""(#MeetingRoom #Light).light_movetobrightness(100)""}",IncreaseMeetingRoomLightBrightness,,0,(#MeetingRoom #Light).light_movetobrightness(100),75254,17280,51,17331,2.5872,4.4489,6698.7477,17.4164,,False,/root/llm/je/bin/python,/root/.cache/huggingface/hub/models--Qwen--Qwen2.5-Coder-7B-Instruct,connected_devices_only,2,skipped_connected_devices_present,hybrid,10,[],blocks,,False,2
